fitness_avg_sic,expression,depth,length,factor_order_in_model,sym,freq,y_train_ret_period,start_date_train,end_date_train,start_date_test,end_date_test,metric,current_time,fitness_avg_pic_train,fitness_avg_pic_test,fitness_avg_sic_train,fitness_avg_sic_test,fitness_calmar_train,fitness_calmar_test,fitness_sharp_train,fitness_sharp_test,fitness_sharpe_fixed_threshold_train,fitness_sharpe_fixed_threshold_test,fitness_sharpe_std_threshold_train,fitness_sharpe_std_threshold_test,fitness_max_dd_train,fitness_max_dd_test,fitness_avg_mdd_train,fitness_avg_mdd_test,fitness_max_ic_train,fitness_max_ic_test,max_ic_train_check,given_ic_test
,"ts_std_40(ta_tsf_5(ta_tsf_5(ta_minus_di_25(ta_minus_dm_25(close_macd, h), ta_mfi_14(o, ori_trix_8, donchian_pos_200, v_trix_8_obv), neg(c)))))",5,14,alpha_492,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
,"ts_range_20(ta_rocp_14(ta_beta_5(ts_range_20(tanh(c)), ta_minus_di_25(ts_sum_17(up_ratio_24), div(ori_ta_macd, ori_ta_macd), ts_sum_3(vol)))))",5,14,alpha_493,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
,"ts_lag_3(ta_ema_21(ta_trix_8(ta_rocp_14(ta_beta_5(ts_range_20(tanh(c)), ts_skew_10(ts_mean_return_10(sub(trend_slope_168, trend_slope_168))))))))",8,13,alpha_494,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
,"ts_range_20(ta_rocp_14(ta_beta_5(ts_range_20(tanh(c)), ts_skew_10(ts_min_20(ta_dema_8(TA_SAR(v_trix_8_obv, trades)))))))",7,12,alpha_495,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
,"ts_range_10(TA_SAR(obv_lr_slope_20, o))",2,4,alpha_496,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,-0.2034154382346039,3.8477057496372535,-0.7196759763423207,2.630915499681852,-0.4793625412073025,-2.796666139212836,0.0680443060400495,2.402985036649032,-55.07456673539564,-10.978868092668929,-22.33202689196134,-2.4446879661046017,-0.02019749,0.02030251,-0.02019749,
,"ta_rocr_14(ta_mom_25(ta_rsi_6(ts_range_10(TA_BOP(v_trix_8_obv, ta_rocr_25(ta_trix_8(up_ratio_24)), trades, ts_kurt_20(trend_slope_168))))))",7,12,alpha_497,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
,ts_std_40(ta_tsf_5(tanh(c))),3,4,alpha_498,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
,"ts_sum_17(ta_ema_8(tanh(ta_minus_di_25(tanh(o_ta_lr_slope_10), div(ori_ta_macd, ori_ta_macd), ts_sum_3(vol)))))",5,11,alpha_499,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
,"ta_trima_8(TA_BOP(ta_dx_25(c_ta_tsf_5, trend_slope_72, donchian_pos_200), ts_argmax_10(ts_prod_3(ts_argmax_20(v_trix_8_obv))), c_ta_tsf_5, ta_ema_21(ta_minus_dm_25(ta_mom_25(ts_min_10(trend_slope_168)), donchian_pos_50))))",6,17,alpha_500,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
,"ta_beta_10(ts_wma_21(TA_SAR(ori_trix_8, vol)), ta_rsi_12(ta_lr_slope_5(ta_lr_slope_20(TA_SAR(trend_slope_168, l)))))",5,11,alpha_1,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,0.17961777750096944,inf,0.5284341081127134,,2.0738308787347974,,1.0138405453573283,,-77.53357006792601,0.0,-17.843947291283303,0.0,0.017503510000000003,,0.017503510000000003,
,"ta_minus_di_25(close_macd, ta_cmo_14(TA_SAR(c_ta_tsf_5, h)), vol_ccy)",3,7,alpha_2,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,-0.16702834495280836,inf,-1.2632358242318806,,-0.28944256140877545,,-0.01652662304008041,,-240.9433796939984,0.0,-65.73240791482758,0.0,0.030703510000000003,,0.030703510000000003,
,"ta_beta_10(ts_kurt_10(ts_std_10(ta_dx_14(donchian_pos_200, vol_ccy, trend_slope_24))), ta_willr_25(vol_ccy, obv_lr_slope_20, obv_lr_slope_20))",4,11,alpha_3,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,-0.19807646766554424,inf,-0.9210736971359986,,0.3462119856846856,,-2.007744870339711,,-62.161922331808476,0.0,-12.432384466361695,0.0,-0.0031974900000000003,,-0.0031974900000000003,
,"ta_mfi_14(v_trix_8_obv, vol, trades, TA_SAR(donchian_pos_50, h))",2,7,alpha_4,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,0.6767081203274616,inf,1.5709611921511168,,1.386597487898212,,2.326609074519824,,-66.70025352804916,0.0,-27.110560867404878,0.0,0.00900251,,0.00900251,
,"ta_rsi_12(ta_dema_55(ts_wma_8(ta_lr_slope_20(TA_SAR(trend_slope_168, l)))))",5,7,alpha_5,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,-0.15679903051869976,inf,-0.897190292370027,,-0.8093519559306169,,-0.5936049794565134,,-152.2878747019677,0.0,-36.59347470977009,0.0,0.01800251,,0.01800251,
,"ta_trima_55(TA_SAR(elu(v_trix_8_obv), vol))",3,5,alpha_6,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,0.1516613720984312,inf,0.44110043674793076,,-0.3517220250649029,,1.2699453132016487,,-71.89057374549057,0.0,-21.103360739613194,0.0,2.5099999999999997e-06,,2.5099999999999997e-06,
,"ta_minus_di_14(ts_argmax_5(ts_mean_return_10(up_ratio_24)), inv(ts_wma_21(TA_SAR(ori_trix_8, vol))), ta_ema_8(trades))",4,11,alpha_7,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,-0.3151090993077712,-0.9628797092520714,-1.8963405462264573,-4.561554154497206,-1.115551615393609,,-0.3592333731949639,,-186.3793012466685,-3.17768437888166e-22,-58.70601367670743,-9.151412110220009e-23,-0.00389649,,-0.00389649,
,"ta_rsi_12(ta_lr_slope_5(ts_wma_21(ts_wma_21(TA_SAR(ori_trix_8, vol)))))",5,7,alpha_8,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,0.8653720075182124,inf,1.4763231362506926,,0.8207634838507802,,0.5150876202912105,,-57.079357847849636,0.0,-22.461449992554783,0.0,0.013402510000000001,,0.013402510000000001,
,"ts_range_10(ta_rsi_12(ta_lr_slope_5(ta_cmo_14(ta_dx_14(donchian_pos_200, vol_ccy, trend_slope_24)))))",5,8,alpha_9,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,-0.23662423677685981,inf,-1.3562004302579904,,-1.5240167322704063,,-2.3132087317411933,,-63.593978255943334,0.0,-12.718795651188668,0.0,-0.01709749,,-0.01709749,
,"ts_kurt_10(ts_std_10(ts_std_10(TA_SAR(close_macd, c))))",4,6,alpha_10,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,0.18283624906769788,inf,0.581925406363359,,-0.8657838018409906,,-0.5036992767908518,,-86.12096759927931,0.0,-18.61886616154002,0.0,0.011402510000000001,,0.011402510000000001,
,"ta_mfi_14(v_trix_8_obv, up_ratio_24, close_macd, trades)",1,5,alpha_11,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,-0.09243294106704189,inf,-0.44303194836576587,,-1.587633723512287,,-1.6838472265638922,,-114.57541493769494,0.0,-29.913859448269573,0.0,0.01570351,,0.01570351,
,"TA_BOP(donchian_pos_50, ta_rsi_12(ta_lr_slope_5(ta_mfi_14(trend_slope_24, v_trix_8_obv, o_ta_lr_slope_10, l))), TA_SAR(c_ta_tsf_5, vol_ccy), vol_ccy)",4,13,alpha_12,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,0.7135761198420284,inf,1.8286557348677341,,1.1179166700701133,,0.4624381143063014,,-84.10406945115957,0.0,-37.41550131440626,0.0,0.01350251,,0.01350251,
,"ta_lr_slope_5(TA_SAR(close_macd, c))",2,4,alpha_13,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,-0.03148864335295421,inf,-0.12113019154422763,,0.030011226292913928,,1.9064307627850907,,-49.84014077840981,0.0,-9.968028155681962,0.0,0.00040251,,0.00040251,
,"tanh(ta_beta_10(ta_mfi_14(v_trix_8_obv, ori_trix_55, close_macd, h), ta_willr_25(vol_ccy, obv_lr_slope_20, obv_lr_slope_20)))",3,11,alpha_14,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,-0.27358560890935263,inf,-1.2573435933377133,,0.4239211996030793,,0.7947535175657748,,-115.19472867997659,0.0,-27.22487055026688,0.0,0.00610251,,0.00610251,
,"ts_kurt_10(TA_SAR(trend_slope_24, vol))",2,4,alpha_15,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,-0.13502890323562325,3.1293492666940863,-0.4429310606593415,2.406301185988378,1.0993770133859604,0.5493781695161994,0.6219325050735162,0.8280277801268424,-60.72956850764294,-19.961570676267208,-21.47109044443189,-4.514238833758945,-0.00199749,0.02860251,-0.00199749,
,"ts_lag_3(ts_argmin_20(ta_dx_14(donchian_pos_200, vol_ccy, trend_slope_24)))",3,6,alpha_16,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,-0.16008427951005402,inf,-0.6982606111918054,,-1.9463549572003649,,0.24299820586489015,,-50.218787870413635,0.0,-10.043757574082727,0.0,0.014002510000000001,,0.014002510000000001,
,"ts_delta_3(ts_kurt_20(ta_mfi_25(ori_trix_21, vol_ccy, ori_ta_macd, v_trix_8_obv)))",3,7,alpha_17,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,-0.016094842247851814,inf,-0.04111049762187079,,-1.0538259477442804,,0.02909765525572654,,-2.1708683106209103,0.0,-0.43417366212418207,0.0,0.03210251,,0.03210251,
,"ts_argrange_5(ta_mfi_14(v_trix_8_obv, up_ratio_24, close_macd, trades))",2,6,alpha_18,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,-0.07931477847127025,inf,-0.4077178464567666,,0.7504138854912425,,1.701277084181002,,-105.47769139509785,0.0,-24.24525007604016,0.0,-0.00039749,,-0.00039749,
,"sin(ta_mfi_14(v_trix_8_obv, TA_SAR(donchian_pos_50, h), close_macd, h))",3,8,alpha_19,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,-0.219612127746302,inf,-1.0299759212628006,,-0.6537731821981632,,-1.5673644579969663,,-9.87206665739593,0.0,-1.974413331479186,0.0,0.01780251,,0.01780251,
,"ts_wma_8(ta_trima_21(TA_SAR(c_ta_tsf_5, vol_ccy)))",3,5,alpha_20,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,-0.10637313659075287,inf,-0.5620957339809105,,-0.2751701381489662,,1.8922325688457422,,-142.37519377423507,0.0,-47.997044460325455,0.0,-0.011497489999999999,,-0.011497489999999999,
,"ts_kurt_10(ta_cmo_14(ta_dx_14(donchian_pos_200, vol_ccy, trend_slope_24)))",3,6,alpha_21,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,-0.03794813959562226,inf,-0.15551608291638191,,0.1381143949014907,,-0.3809930767911096,,-44.891033147173296,0.0,-8.97820662943466,0.0,0.01660251,,0.01660251,
,"TA_SAR(ta_lr_slope_20(ts_wma_21(TA_SAR(ori_trix_8, vol))), h)",4,7,alpha_22,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,0.9654733648022732,inf,1.8566277116659977,,0.4829770047161094,,1.7928051455792904,,-42.05762695514829,0.0,-8.411528703830301,0.0,-0.01459749,,-0.01459749,
,"ta_lr_intercept_20(sin(ta_mfi_14(v_trix_8_obv, ori_trix_55, close_macd, h)))",3,7,alpha_23,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,-0.09232586219425747,inf,-0.2800492718975069,,1.970036255078716,,0.998972582860684,,-85.87688629868723,0.0,-18.689708292077974,0.0,0.023802510000000002,,0.023802510000000002,
,"ta_beta_10(ta_mfi_14(v_trix_8_obv, ori_trix_55, close_macd, h), ta_willr_25(vol_ccy, obv_lr_slope_20, obv_lr_slope_20))",2,10,alpha_24,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,-0.2801289927282636,inf,-0.8542807451874296,,-0.5295029008189092,,-0.8770063727971276,,-30.684560725978937,0.0,-6.1369122864372025,0.0,0.00030251,,0.00030251,
,"ta_mom_25(ta_mfi_14(trend_slope_24, v_trix_8_obv, o_ta_lr_slope_10, l))",2,6,alpha_25,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,-0.09768994950206217,inf,-0.44268653478032294,,1.1315952559066196,,1.0103081249192307,,-66.42718470146431,0.0,-13.852078451085276,0.0,0.0036025099999999997,,0.0036025099999999997,
,"ts_kurt_20(ta_beta_10(sin(vol_ccy), ta_willr_25(vol_ccy, obv_lr_slope_20, obv_lr_slope_20)))",3,8,alpha_26,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,-0.17131060070837664,inf,-0.6341731658944562,,-0.9757229043680077,,-1.3491774691858116,,-50.555627210588014,0.0,-10.111125442117602,0.0,0.00190251,,0.00190251,
,"ta_rsi_12(ta_rsi_12(ta_lr_slope_5(ta_mfi_14(trend_slope_24, v_trix_8_obv, o_ta_lr_slope_10, l))))",4,8,alpha_27,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,0.2136431357147741,inf,0.6550636670264737,,-1.4438433482613042,,-0.06930478000613058,,-66.89111487296054,0.0,-19.888161713319498,0.0,-0.00159749,,-0.00159749,
,"inv(ta_mfi_14(trend_slope_24, v_trix_8_obv, o_ta_lr_slope_10, l))",2,6,alpha_28,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,-0.27991825042128465,inf,-1.8485143394927308,,-0.5462790335181854,,-1.7985119716281612,,-367.40648038252283,0.0,-73.48129607650456,0.0,0.02240251,,0.02240251,
,"ta_lr_intercept_10(TA_SAR(c_ta_tsf_5, vol_ccy))",2,4,alpha_29,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,-0.09367943046602817,inf,-0.470384088266152,,-0.18818456242934972,,0.390363359790574,,-124.57348698495761,0.0,-40.92101651390085,0.0,-0.0073974900000000005,,-0.0073974900000000005,
,"ta_cmo_14(div(ori_trix_8, ts_range_10(ta_rsi_12(ta_lr_slope_5(ta_mfi_14(trend_slope_24, v_trix_8_obv, o_ta_lr_slope_10, l))))))",6,11,alpha_30,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,-0.12468370237770965,inf,-0.43243877182329926,,-0.32113774914433263,,-1.9564245023357167,,-71.94122411302664,0.0,-19.636713373749885,0.0,2.5099999999999997e-06,,2.5099999999999997e-06,
,"ta_mom_25(ta_minus_dm_14(cos(up_ratio_24), TA_SAR(ori_trix_8, vol)))",3,7,alpha_31,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,-0.01777974387425835,inf,-0.06400409165086723,,-0.31305236823141885,,-0.30334459034124106,,-101.47131143401519,0.0,-31.96636536932083,0.0,0.0026025099999999997,,0.0026025099999999997,
,"ts_kurt_20(ts_wma_21(TA_SAR(ori_trix_8, vol)))",3,5,alpha_32,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,0.24486556969557155,inf,0.6833514715763442,,0.6647396888182329,,-0.11707951854632857,,-91.08455353295018,0.0,-25.191780158840707,0.0,0.00630351,,0.00630351,
,"ta_lr_slope_20(ta_mfi_14(v_trix_8_obv, vol, trades, TA_SAR(donchian_pos_50, h)))",3,8,alpha_33,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,-0.028164976400146164,inf,-0.08390682015219185,,-1.7317815298876689,,1.3009806912383988,,-62.14305014163577,0.0,-27.559929378714894,0.0,0.0039025099999999997,,0.0039025099999999997,
,"ta_minus_di_14(ts_argmax_5(ts_mean_return_10(up_ratio_24)), ta_rsi_6(TA_SAR(c_ta_tsf_5, vol_ccy)), ta_ema_8(trades))",3,10,alpha_34,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,-0.28020538340344486,inf,-1.6162196118920573,,-0.6811757121220116,,-1.3765224564210734,,-124.70321425725666,0.0,-31.515462023637173,0.0,0.009102510000000001,,0.009102510000000001,
,"TA_SAR(sin(vol_ccy), c)",2,4,alpha_35,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,-0.18771383761194677,inf,-0.6273532318617706,,-0.07785828694481399,,0.014865811433320655,,-29.817830743347855,0.0,-5.963566148669571,0.0,-0.00999749,,-0.00999749,
,"ta_minus_di_25(close_macd, ta_beta_10(sin(vol_ccy), ta_willr_25(vol_ccy, obv_lr_slope_20, obv_lr_slope_20)), vol_ccy)",3,10,alpha_36,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,0.4077279784156826,inf,0.8203614340405375,,1.4427882333965023,,1.9545682641199118,,-18.57978931492045,0.0,-3.71595786298409,0.0,-0.00389749,,-0.00389749,
,"ta_cmo_14(ta_lr_intercept_20(ta_lr_slope_20(TA_SAR(trend_slope_168, l))))",4,6,alpha_37,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,0.06064110991751976,inf,0.19465009052944976,,0.5533780011433133,,0.2918563620549052,,-81.745205520861,0.0,-24.809343312719466,0.0,0.01160251,,0.01160251,
,"ta_rsi_12(ta_lr_slope_5(ta_rsi_12(ta_lr_slope_5(ta_mfi_14(trend_slope_24, v_trix_8_obv, o_ta_lr_slope_10, l)))))",5,9,alpha_38,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,0.09235998458716563,inf,0.3865349478208867,,1.1172582410370817,,-0.08616039084689497,,-96.6840949597265,0.0,-26.618272268349507,0.0,0.009102510000000001,,0.009102510000000001,
,"ts_lag_3(ts_argmin_20(TA_SAR(close_macd, c)))",3,5,alpha_39,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,-0.2475727252655079,inf,-1.2679142303244053,,-0.9262747947011183,,-1.2245647272894349,,-89.86073629591135,0.0,-17.97214725918227,0.0,0.0075025099999999996,,0.0075025099999999996,
,"sin(div(ori_trix_21, ori_trix_21))",2,4,alpha_40,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,1.1689343553864688,4.362041028001484,2.864389362208488,4.561554154497208,,,,,-74.26988232567327,-31.788455591012713,-42.27405235247585,-20.69558594868078,,,,
,"TA_SAR(trend_slope_168, h)",1,3,alpha_41,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,0.29862909024800616,inf,1.0032401232549024,,-1.62951240352745,,0.03777757795863225,,-134.76672208765297,0.0,-45.57191721950207,0.0,-0.021397489999999998,,-0.021397489999999998,
,"ts_delta_3(ts_kurt_20(ta_mfi_25(ori_trix_21, vol_ccy, ori_ta_macd, TA_SAR(trend_slope_168, l))))",4,9,alpha_42,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,0.34543621836411986,inf,0.9301684581037333,,-1.343084545587992,,-1.554983321983429,,-25.643208586089916,0.0,-5.128641717217983,0.0,0.01240251,,0.01240251,
,"ta_cmo_14(ta_lr_slope_20(TA_SAR(close_macd, c)))",3,5,alpha_43,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,-0.1994475189497648,inf,-0.9529239424429824,,-0.4121215623719484,,-0.4803402102306069,,-97.46839734518466,0.0,-19.49367946903693,0.0,0.01770251,,0.01770251,
,"ta_cmo_14(ts_range_10(ts_kurt_20(ta_mfi_25(ori_trix_21, vol_ccy, ori_ta_macd, v_trix_8_obv))))",4,8,alpha_44,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,-0.23780299393386786,inf,-0.9754984049184111,,1.6273971604849937,,-0.6605127058162462,,-57.064318814081375,0.0,-11.412863762816276,0.0,0.01360251,,0.01360251,
,"ta_lr_intercept_10(tan(TA_SAR(ori_trix_8, vol)))",3,5,alpha_45,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,-0.15135402038973728,inf,-0.7663398464878173,,-0.5915013920467934,,0.20890644158743657,,-151.06527499224885,0.0,-40.496211282075606,0.0,-0.01539749,,-0.01539749,
,"ta_beta_10(sin(TA_SAR(ori_trix_8, vol)), ta_willr_25(vol_ccy, obv_lr_slope_20, obv_lr_slope_20))",3,9,alpha_46,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,-0.18453370904525854,inf,-0.5353149785609491,,-0.5234789562551759,,-1.270073482957897,,-43.19155517676392,0.0,-14.916519157961995,0.0,-0.00359749,,-0.00359749,
,"ta_lr_slope_20(TA_SAR(c_ta_tsf_5, vol_ccy))",2,4,alpha_47,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,0.4240750487688994,inf,1.1561605064607476,,0.7111459306363745,,1.1549862980993888,,-56.2195124686977,0.0,-17.212946150986777,0.0,0.021602510000000002,,0.021602510000000002,
,"ta_lr_intercept_20(ta_lr_slope_20(ts_range_20(ta_lr_slope_20(TA_SAR(trend_slope_168, l)))))",5,7,alpha_48,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,-0.25813879657414357,inf,-1.6022783545822283,,-0.5794017469236158,,-2.072809404046016,,-174.03149569573023,0.0,-42.27758821735482,0.0,-0.00209749,,-0.00209749,
,"ta_cmo_14(TA_SAR(trend_slope_24, vol))",2,4,alpha_49,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,0.6329283276525683,-0.2345454759717701,1.5907492366427394,-0.6602066132102299,-0.5303909325379377,-0.7600815827520085,-0.3002504364023079,-2.33318066581141,-56.36219199821697,-94.13207627919344,-17.909556128379275,-20.234847007456416,0.021602510000000002,0.049502510000000007,0.021602510000000002,
,"ta_tsf_5(TA_SAR(trend_slope_24, vol))",2,4,alpha_50,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,0.2325096974001817,1.7186215460243177,1.0687488395840805,2.3108842840433446,0.5416584140678526,-2.0022376923998952,0.5870111121950222,0.4310255707271118,-76.85605709555867,-29.7468136222992,-20.023766522774274,-6.759565400220822,0.009702510000000001,0.02200251,0.009702510000000001,
,"ta_minus_di_25(close_macd, ta_beta_10(sin(vol_ccy), TA_SAR(close_macd, c)), vol_ccy)",3,9,alpha_51,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,-0.2792424317332319,inf,-2.007766900066746,,-0.6481236878202956,,-1.4025044843802108,,-163.61321586954037,0.0,-32.722645822593286,0.0,-0.00989749,,-0.00989749,
,"ta_lr_slope_20(ta_dx_14(donchian_pos_200, vol_ccy, trend_slope_24))",2,5,alpha_52,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,-0.2629400516262336,inf,-1.3870252652893742,,1.0498524829610985,,0.9489799417846327,,-7.382783922225437,0.0,-1.4765567844450875,0.0,0.01060251,,0.01060251,
,"ta_rsi_6(ta_trima_21(TA_SAR(c_ta_tsf_5, vol_ccy)))",3,5,alpha_53,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,0.8357561823361968,inf,1.986716629006149,,0.8177989495855328,,1.4787266945438184,,-77.50197219827888,0.0,-36.13711486602109,0.0,0.01320251,,0.01320251,
,"ts_kurt_10(ts_std_10(TA_SAR(trend_slope_168, l)))",3,5,alpha_54,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,-0.22920693729218256,inf,-1.136173143096167,,-0.36557006520862056,,-0.9965869528987253,,-100.25001199563758,0.0,-20.050002399127514,0.0,0.0078025099999999995,,0.0078025099999999995,
,"ta_mfi_14(trend_slope_24, v_trix_8_obv, o_ta_lr_slope_10, ts_kurt_20(ta_mfi_25(ori_trix_21, vol_ccy, ori_ta_macd, v_trix_8_obv)))",3,10,alpha_55,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213144202,,,,,-0.19647844988671612,inf,-1.0390598560900028,,-1.539821722457599,,-0.926644342836055,,-33.02514908613827,0.0,-6.6050298172276545,0.0,0.021002510000000002,,0.021002510000000002,
