fitness_avg_sic,expression,depth,length,factor_order_in_model,sym,freq,y_train_ret_period,start_date_train,end_date_train,start_date_test,end_date_test,metric,current_time,fitness_avg_pic_train,fitness_avg_pic_test,fitness_avg_sic_train,fitness_avg_sic_test,fitness_calmar_train,fitness_calmar_test,fitness_sharp_train,fitness_sharp_test,fitness_sharpe_fixed_threshold_train,fitness_sharpe_fixed_threshold_test,fitness_sharpe_std_threshold_train,fitness_sharpe_std_threshold_test,fitness_max_dd_train,fitness_max_dd_test,fitness_avg_mdd_train,fitness_avg_mdd_test,fitness_max_ic_train,fitness_max_ic_test,max_ic_train_check,given_ic_test
0.0030637031901856004,ta_trix_21(tan(h)),2,3,alpha_44,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251217231749,0.004593574009615773,0.004583115862452698,0.0045637031901856005,-0.006469944291147669,0.3322682144878029,0.552506823556671,0.5552373156768775,0.36095210768707936,0.9304699453763262,2.188811879888376,0.4336034323729223,-0.4164595333338189,-2.3929747115155267,-0.8142282333777326,-1.0991099015171697,-0.43519795382798937,0.023902510000000002,0.043902510000000006,0.023902510000000002,0.02643720496601555
0.0028460808749770023,"ta_beta_10(vol_ccy, div(ts_delta_3(ts_kurt_10(close_macd)), ts_std_10(ts_delta_3(ts_lag_8(vol_ccy)))))",5,10,alpha_30,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251217231749,-0.001072763676552592,-0.00418166506138755,0.007846080874977002,0.0021485177832684067,-0.10407638024443237,-0.3485703448806717,-0.48719769680243513,-0.5678524962552566,1.270381097669531,0.433485660107189,-2.2252516278998122,-2.387055649284843,-9.274847975257066,-2.6193079905353924,-4.113458950497607,-1.3772427058269134,0.029201500000000002,0.01330451,0.029201500000000002,0.0004823914383928482
0.002740798622784874,"ts_argmin_10(ts_lag_8(ts_rank_5(ta_lr_intercept_20(max(ta_rocp_25(o), TA_SAR(donchian_pos_50, vol))))))",6,10,alpha_31,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251217231749,0.010455256700939474,-0.0031073942401526533,0.007740798622784874,-0.013466868972330029,0.26804220530988615,0.6890624147353233,1.3088081634289472,1.9098076058370794,-0.17291894704029145,1.1378983480059492,,,-17.140962185476525,-10.68098046994472,-7.978377171236636,-4.424648783228724,0.01080351,0.01150451,0.01080351,-0.016055121447989457
0.002423501301162149,"ts_argmax_10(ta_dx_14(ts_sum_8(log(v_trix_8_obv)), ts_range_10(ta_beta_5(l, h_ta_lr_angle_10)), ta_tema_55(ta_trix_21(vol))))",4,12,alpha_28,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251217231749,0.004408672758146141,-0.0201178626270282,0.008423501301162149,-0.024563435909039182,0.04191899509311875,-0.45165886953271656,0.24622126170568462,-1.8730409685767235,-0.5275164354472355,-7.250660958165836,-2.4875002321426707,3.8602699529161426,-21.70305521052399,-16.063795651275377,-10.047344582572984,-6.090918300622761,0.02920251,0.0293055,0.02920251,-0.04086043423861362
0.00223547253769762,"elu(ta_trix_8(ta_lr_intercept_20(ta_cci_14(trend_slope_72, up_ratio_24, ori_trix_55))))",4,7,alpha_41,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251217231749,-0.0009225014269460714,0.00023376965731379328,0.00573547253769762,0.0026937784313002034,-0.2018394022913719,-0.24341913460092215,-0.6795553941182508,-0.18651473626869602,-0.2680923948402569,0.6060293819853364,-1.1338325241686464,0.5579030546143808,-5.205056636442759,-1.4363942669562515,-1.721457560901801,-0.8565993713931755,0.005305509999999999,0.019304510000000004,0.005305509999999999,-0.025887719649280518
0.0019407598150233394,ta_dema_21(ta_rocp_25(ta_lr_intercept_10(ts_delta_3(h)))),4,5,alpha_45,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251217231749,-0.0004766510910541197,0.009565686228243003,-0.002423368900789925,0.0012736612385870275,-0.06394102981509546,-0.022537878921134676,-0.20669486126917896,-0.03809716972972401,0.37547640650853475,-2.917655754542981,-0.7350661342339666,2.6769352832355056,-6.535469945795058,-3.3538415297128092,-3.9102534170608054,-1.9573212685271337,0.01060351,0.0269035,0.01060351,0.03340868774798506
0.0017813316148978168,ta_lr_angle_10(ts_prod_3(ts_wma_8(o_ta_lr_slope_10))),3,4,alpha_46,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251217231749,-0.009268954037277575,0.026871761818950707,0.003781331614897817,0.026608452430096036,-0.024064774152235884,2.8131337835872623,-0.12221133558498753,3.44945384090362,-0.13362947542557443,2.358214365140262,-0.11357881086734332,2.7502142738917947,-15.048455401180455,-3.399065147958682,-4.971947654718293,-2.2991961346261904,-9.749000000000002e-05,0.0470055,-9.749000000000002e-05,0.0029524304783324247
0.001559688075801968,"mul(TS_CORR_40(TA_TRANGE(o, trades, vol), ts_argmin_5(close_macd)), ts_sma_21(ta_rocp_25(ori_trix_21)))",3,11,alpha_34,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251217231749,-0.0013274361734123149,0.0015762432619518788,0.007059688075801968,-0.001130296060006318,-0.26800268856638926,-0.3555962121799423,-1.3255483604551601,-1.0753207828650349,1.1436696120165188,1.1161802737272146,-1.2339660935703862,1.5426721911866879,-13.265091180721123,-9.085152091819056,-6.068256832006233,-3.0036928960268297,0.0161015,0.05530551,0.0161015,0.04686661429263765
0.0015069802227503414,ta_lr_intercept_5(TA_HT_DCPERIOD(ta_trima_21(ori_trix_55))),3,4,alpha_48,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251217231749,0.006173270090086569,-0.019439096408318163,0.0035069802227503414,-0.017095260123998375,0.18913915606557832,0.5736211778390468,1.316922943707013,1.6263886506535274,2.9912732771516866,-0.9544038635294632,1.145406744579608,2.4121129165307,-117.44188739719192,-48.090655676505996,-41.08648313757182,-21.954553805026706,0.00920551,0.04250251000000001,0.00920551,0.021456709574199227
0.0014294044199267431,ts_kurt_10(ts_skew_10(cos(trend_slope_72))),3,4,alpha_49,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251217231749,0.0009843287186101929,0.023781024396000973,0.003429404419926743,0.021713503926966932,0.03942411726571671,2.5268051708039545,0.16421267647511767,3.2407999301240245,-0.2381107110169311,3.3876357958965877,-1.2215434846716444,2.300895498372211,-9.317531437053633,-3.1029822025266816,-4.314996147246953,-1.763037872353448,0.01130351,0.004304509999999999,0.01130351,0.018797762866885313
